Time(s),FPS,PosX,PosY,PosZ,RotX,RotY,RotZ,VelX,VelY,VelZ,DirX,DirY,DirZ
-0.2187,0.00,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
-0.1987,0.00,0.0000,4.9964,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1809,0.0000,0.0000,0.0000,1.0000
-0.1787,0.00,0.0000,4.9892,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3612,0.0000,0.0000,0.0000,1.0000
-0.1587,0.00,0.0000,4.9783,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5408,0.0000,0.0000,0.0000,1.0000
-0.1387,0.00,0.0000,4.9639,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7197,0.0000,0.0000,0.0000,1.0000
-0.1187,0.00,0.0000,4.9460,0.0000,0.0000,0.0000,0.0000,0.0000,-0.8980,0.0000,0.0000,0.0000,1.0000
-0.0987,0.00,0.0000,4.9245,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0756,0.0000,0.0000,0.0000,1.0000
-0.0787,0.00,0.0000,4.8994,0.0000,0.0000,0.0000,0.0000,0.0000,-1.2526,0.0000,0.0000,0.0000,1.0000
-0.0587,0.00,0.0000,4.8708,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4289,0.0000,0.0000,0.0000,1.0000
-0.0387,0.00,0.0000,4.8388,0.0000,0.0000,0.0000,0.0000,0.0000,-1.6045,0.0000,0.0000,0.0000,1.0000
-0.0187,0.00,0.0000,4.8032,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7795,0.0000,0.0000,0.0000,1.0000
0.0013,0.00,0.0000,4.7641,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9539,0.0000,0.0000,0.0000,1.0000
0.0213,0.00,0.0000,4.7215,0.0000,0.0000,0.0000,0.0000,0.0000,-2.1276,0.0000,0.0000,0.0000,1.0000
0.0413,0.00,0.0000,4.6755,0.0000,0.0000,0.0000,0.0000,0.0000,-2.3007,0.0000,0.0000,0.0000,1.0000
0.0613,0.00,0.0000,4.6261,0.0000,0.0000,0.0000,0.0000,0.0000,-2.4731,0.0000,0.0000,0.0000,1.0000
0.0813,0.00,0.0000,4.5732,0.0000,0.0000,0.0000,0.0000,0.0000,-2.6449,0.0000,0.0000,0.0000,1.0000
0.1013,0.00,0.0000,4.5168,0.0000,0.0000,0.0000,0.0000,0.0000,-2.8160,0.0000,0.0000,0.0000,1.0000
